file_name,caption
1W1_25.jpg,A whole potato tuber showing mild potato tuber greening disorder on the outer surface.
1W1_26.jpg,A whole potato tuber showing mild potato tuber greening disorder on the outer surface.
1W2_1.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_2.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_3.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_4.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_5.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_6.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_7.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_8.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_9.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_10.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_11.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_12.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_13.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_14.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_15.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_16.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_17.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_18.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_19.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_20.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_21.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_22.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_23.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_24.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_25.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_26.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_27.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_28.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_29.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_30.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_31.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_32.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_33.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_34.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_35.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_36.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_37.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_38.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_39.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_40.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_41.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_42.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_43.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_44.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_45.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_46.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_47.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_48.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_49.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_50.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_51.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_52.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_53.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_54.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_55.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_56.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_57.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_58.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_59.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_60.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_61.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_62.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_63.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_64.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_65.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_66.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_67.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_68.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_69.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_70.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W2_71.jpg,A whole potato tuber showing moderate potato tuber greening disorder on the outer surface.
1W3_1.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_2.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_3.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_4.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_5.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_6.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_7.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_8.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_9.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_10.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_11.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_12.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_13.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_14.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_15.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_16.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_17.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_18.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_19.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_20.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_21.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_22.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_23.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_24.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_25.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_26.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_27.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_28.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_29.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
1W3_30.jpg,A whole potato tuber showing severe potato tuber greening disorder on the outer surface.
2LB1_1.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_2.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_3.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_4.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_5.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_6.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_7.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_8.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_9.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_10.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_11.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_12.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB1_13.jpg,A whole potato tuber showing mild late blight lesions on the outer surface.
2LB2_1.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_2.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_3.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_4.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_5.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_6.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_7.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_8.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_9.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_10.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_11.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_12.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_13.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_14.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_15.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_16.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_17.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_18.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_19.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_20.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_21.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_22.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_23.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_24.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_25.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_26.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_27.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_28.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_29.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_30.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_31.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_32.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_33.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_34.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_35.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_36.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_37.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_38.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_39.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_40.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_41.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_42.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_43.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_44.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_45.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_46.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_47.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_48.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_49.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB2_50.jpg,A whole potato tuber showing moderate late blight lesions on the outer surface.
2LB3_1.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_2.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_3.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_4.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_5.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_6.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_7.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_8.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_9.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_10.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_11.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_12.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_13.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_14.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_15.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_16.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_17.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_18.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_19.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_20.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_21.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_22.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_23.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_24.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_25.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_26.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_27.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_28.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_29.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_30.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_31.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_32.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_33.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_34.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_35.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_36.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_37.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_38.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_39.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_40.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
2LB3_41.jpg,A whole potato tuber showing severe late blight lesions on the outer surface.
3CS1_1.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_2.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_3.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_4.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_5.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_6.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_7.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_8.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_9.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_10.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_11.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_12.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_13.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_14.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_15.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_16.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_17.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_18.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_19.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_20.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_21.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_22.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_23.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_24.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_25.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_26.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_27.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_28.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_29.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_30.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_31.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_32.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_33.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_34.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_35.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS1_36.jpg,A whole potato tuber showing mild symptoms of common scab characterized by superficial cork formation.
3CS2_1.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_2.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_3.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_4.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_5.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_6.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_7.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_8.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_9.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_10.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_11.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_12.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_13.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_14.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_15.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_16.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_17.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_18.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_19.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_20.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_21.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_22.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_23.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_24.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_25.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_26.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_27.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_28.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_29.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_30.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_31.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_32.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_33.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_34.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_35.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_36.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_37.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_38.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_39.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_40.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_41.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_42.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_43.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_44.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_45.jpg,A whole potato tuber showing moderate common scab on the outer surface.
3CS2_46.jpg,A whole potato tuber showing moderate common scab on the outer surface.
